,url,title,verdict,short_justification,date
67,https://fakehunter.pap.pl/raport/ac303896-a59e-4dcc-8308-204a0c76524f,"Czy polski Parlament pracuje nad karaniem rodziców, którzy nie zaszczepią dzieci na Covid-19?",Fake News,"To nieprawda. Projekt ustawy, o której mowa w zgłoszeniu, nie przewiduje penalizacji w związku z brakiem szczepień dzieci na Covid-19. Projekt ten mówi jedynie o szczepieniach przewidzianych Programem...", 13-10-2021
68,https://fakehunter.pap.pl/raport/8e9f2413-6bdf-4175-a963-552024eb0435,Czy mężczyznę na filmie zabito za brak maseczki?,Fake News,"Na zgłoszonym wideo widzimy młodego mężczyznę wyrzuconego nieprzytomnego z pubu. Napis na filmie głosi, że został on zabity za brak maseczki. To nieprawda. Incydent ten nie miał nic wspólnego z COVID-...", 13-10-2021
69,https://fakehunter.pap.pl/raport/c78abc20-3c3c-48d4-b246-3329d111d2c2,"Czy przykład Holandii dowodzi, że szczepienia nie działają?",Fake News,"Artykuł zgłoszony do weryfikacji, w którym już w tytule pojawia się twierdzenie, że wzrost liczby zakażonych koronawirusem w Holandii dowodzi braku skuteczności szczepień przeciwko Covid-19, jest mani...", 13-10-2021
70,https://fakehunter.pap.pl/raport/1a6c5fe3-6bdb-44fa-bee7-fb09e554ef69,Czy na Covid-19 nie umarł żaden polityk ani policjant?,Fake News,"Od początku pandemii na Covid-19 chorowało wielu polityków, a kilku posłów i senatorów zmarło z tego powodu. Na koronawirusa zmarło też 21 policjantów. Tym samym sugestia, że na Covid-19 umierają tylk...", 12-10-2021
71,https://fakehunter.pap.pl/raport/14378799-1d1f-46f5-9ead-e3303511c8a1,"Czy jeden z pilotów linii Delta zmarł zasiadając za sterami samolotu, bo się zaszczepił?",Fake News,"Zgłoszenie dotyczy informacji, którą podano 11 października br. w programie telewizyjnym The Stew Peters Show (od 1’56”) z udziałem dr Jane Rubin. Według Rubin, powołującej się na trzy anonimowe źródł...", 12-10-2021
72,https://fakehunter.pap.pl/raport/328485e1-9b1c-4125-a138-753f0d3aaea5,"Czy w Australii, przez wprowadzenie obowiązku posiadania certyfikatu szczepionkowego, pracę rzucają setki pracowników służby zdrowia i policjantów?",Fake News,"Według zgłoszonego do weryfikacji tekstu z portalu theexpose.uk „setki” lekarzy, pielęgniarek i ratowników z Australii, a także setki policjantów, zwalniają się z pracy z powodu wprowadzenia obowiązku...", 12-10-2021
73,https://fakehunter.pap.pl/raport/05de24c5-9b18-4571-92ba-5d1111eee5be,Czy picie kawy zwiększa ilość bakterii jelitowych przeciwdziałających stanom zapalnym?,Prawda,"Tak, to prawda, opisywane w artykule badania, ujawniły, że osoby spożywające kofeinę w ilości równej lub wyższej 82,9 mg dziennie, charakteryzują się zdrowszym składem flory jelitowej. W badanach ze...", 12-10-2021
74,https://fakehunter.pap.pl/raport/5f4586c3-2e43-4fc0-ba4e-e77a0012455c,Czy cena gazu wzrosła o 300 proc.?,Fake News,"Cena gazu wzrosła w tym roku trzy razy, ale nie oznacza to, że wzrosła o 300 procent. „Najpierw zrobili dopłaty do wymiany pieca węglowego na gazowy! Warunkiem dopłat była likwidacja pieca, komisje ...", 11-10-2021
75,https://fakehunter.pap.pl/raport/424cd519-96a9-4cb7-8af8-6784a7dc392c,"Czy hiszpańskie Ministerstwo Zdrowia stwierdziło, że wirus SARS-CoV-2 nigdy nie został wyizolowany?",Fake News,"Ze zgłoszonego do weryfikacji artykułu i wielu innych publikacji w internecie możemy się dowiedzieć, że według hiszpańskiego Ministerstwa Zdrowia wirus SARS-CoV-2 nigdy nie został wyizolowany. To niep...", 11-10-2021
76,https://fakehunter.pap.pl/raport/5de13907-3a82-4dca-8e45-78e6c953ae94,Czy od szczepienia na Covid-19 krzepnie krew?,Nieweryfikowalny,"Niektóre szczepionki przeciwko COVID-19, tzw. wektorowe, są związane z niezwykle rzadkim zespołem znanym jako małopłytkowość zakrzepowa wywołana szczepionką (VITT). Został odkryty w marcu 2021 r. w zw...", 11-10-2021
77,https://fakehunter.pap.pl/raport/e37db254-e44d-4534-8a7f-bf9de4fe1b57,Czy do produkcji coraz większej liczby dawek szczepionek na Covid-19 potrzeba coraz więcej tkanek pobieranych od żywych i zdrowych abortowanych dzieci?,Fake News,"Szczepionki przeciw Covid-19 nie zawierają materiału pochodzącego z komórek pobieranych od abortowanych dzieci. Nie jest więc prawdą, że wraz ze zwiększeniem produkcji potrzeba coraz więcej takich tka...", 08-10-2021
78,https://fakehunter.pap.pl/raport/887ac779-e4dd-4168-adb0-f44c0714d258,Czy wirus SARS-CoV-2 nie powoduje COVID-19?,Fake News,"Ze zgłoszonego tekstu dowiadujemy się między innymi, że „nie można wykazać, że SARS-CoV-2 powoduje chorobę zwaną COVID-19”. Nie jest to prawda. ECDC wyjaśnia: „Koronawirus wykryty w Chinach w 2019 r....", 08-10-2021
79,https://fakehunter.pap.pl/raport/5108d692-8e6d-4410-b162-040190482911,Czy australijski rząd wprowadza ograniczenia związane z pandemią korzystając z sił ONZ?,Fake News,"Nie ma żadnych oficjalnie potwierdzonych informacji o tym, jakoby Australia miała korzystać z sił ONZ do wprowadzania ograniczeń związanych z pandemią. Warto zwrócić uwagę na pojazdy, jakie znajdują s...", 08-10-2021
80,https://fakehunter.pap.pl/raport/21ecc68b-8476-4796-b9a1-fbd1a51c1714,"Czy z wypowiedzi szefa BioNTech wynika, że w połowie 2022 r. zaszczepieni zaczną padać jak muchy?",Fake News,"Z wypowiedzi Ugura Sahina, dyrektora naczelnego niemieckiej firmy farmaceutycznej BioNTech absolutnie nie można wyciągnąć takiego wniosku. Jest to kolejna próba dostosowania wyrwanej z kontekstu wypow...", 07-10-2021
81,https://fakehunter.pap.pl/raport/a4c01651-3963-4944-93fe-9616b8dcd1d2,Czy od 20 października w Unii Europejskiej mają zostać zniesione szczepienia na Covid-19 i certyfikaty szczepionkowe?,Fake News,"Nie ma ani planów dotyczących zaprzestania szczepień przeciw COVID-19 ani zniesienia certyfikatów szczepionkowych. W dokumencie, na który powołuje się autor zgłoszonego do weryfikacji materiału, nic t...", 07-10-2021
82,https://fakehunter.pap.pl/raport/c40401c7-6549-49c5-b806-0badbc8e8694,Czy czterej ukraińscy żołnierze zmarli po przyjęciu testowanej klinicznie amerykańskiej szczepionki?,Fake News,"To nieprawda. Pochodzące od prorosyjskich separatystów na wschodzie Ukrainy informacje o ukraińskich żołnierzach, którzy mieli umrzeć po przyjęciu amerykańskiej szczepionki przeciw Covid-19 w 2020 r.,...", 07-10-2021
83,https://fakehunter.pap.pl/raport/cf2ca327-7dea-4fb7-b10c-28a6615f4428,"Czy prezydent Biden wstrzymał świadczenia zdrowotne dla weteranów, którzy się nie zaszczepili na Covid-19?",Fake News,"Na portalu delawareohionews.com pojawiła się informacja, że prezydent Joe Biden wstrzymał świadczenia zdrowotne dla weteranów armii amerykańskiej, którzy nie zdecydowali się na szczepienie przeciwko C...", 06-10-2021
84,https://fakehunter.pap.pl/raport/0495ae1d-37b8-4b63-9d47-ee829dec197b,Czy 95 proc. ciężkich przypadków COVID-19 w izraelskich szpitalach to osoby zaszczepione?,Fake News,"Nie jest prawdą, że 95 proc. ciężkich przypadków COVID-19 w izraelskich szpitalach stanowią osoby niezaszczepione. Oficjalne dane pochodzące z tamtejszego resortu zdrowia dowodzą czegoś zupełnie odwro...", 06-10-2021
85,https://fakehunter.pap.pl/raport/0332b65c-d13b-4fd7-bcda-012fe9dacaa6,"Czy w Australii, z pomocą armii, zmusi się wszystkich do przyjęcia szczepionki na Covid-19 jeszcze przed Bożym Narodzeniem?",Fake News,"Z wywiadu generała porucznika Johna Frewena w ABC News Breakfast z 6 września 2021 w żadnym wypadku nie wynika, że rząd australijski ma zamiar, z pomocą armii, zmuszać obywateli do szczepień, by 80 pr...", 06-10-2021
86,https://fakehunter.pap.pl/raport/790eb03b-171f-4393-9092-410de8144314,"Czy w kanadyjskim stanie Alberta wprowadzono prawo, na mocy którego chorzy na cokolwiek są uznawani za chorych na COVID-19?",Fake News,"Ze zgłoszonego tekstu dowiadujemy się, że w kanadyjskim stanie Alberta wprowadzono prawo, na mocy którego chorzy na cokolwiek są uznawani za chorych na COVID-19. Nie jest to prawda. Jako dowód na twi...", 06-10-2021
87,https://fakehunter.pap.pl/raport/fc277f42-0c32-41a4-91c9-aae86ede0e42,Czy w Rumunii niezaszczepieni nie będą mogli wychodzić w weekend z domu?,Fake News,"Według zgłoszonego do weryfikacji wpisu na Twitterze, Rumuni, którzy się nie zaszczepili przeciwko Covid-19, nie będą mogli w weekendy opuszczać swoich domów. To nieprawda. Rząd Rumunii wprowadził os...", 05-10-2021
88,https://fakehunter.pap.pl/raport/4886fcc0-ad3c-4283-acaa-004effd80a6f,"Czy w Polsce nikt nie wie, jak przebiega bartoneloza, a jej skuteczne leczenie jest niedostępne?",Fake News,"Zgłoszony do weryfikacji materiał sugeruje, że procesy chorobowe wywoływane przez bakterie z rodzaju Bartonella są tak niezwykle skomplikowane, że nikt w Polsce ich nie rozumie, a ich skuteczne wylecz...", 05-10-2021
89,https://fakehunter.pap.pl/raport/329b4553-676a-4c64-8ed9-b53f2a34865c,"Czy naukowcy w Kalifornii opracowują szczepionkę mRNA, którą podawałoby się opornym i niezdecydowanym w żywności?",Fake News,"Prawdą jest, że naukowcy Uniwersytetu Kalifornijskiego UC Riverside badają, czy istniałaby możliwość przekształcenia roślin, np. sałaty w nośniki mRNA, jednak szkodliwą teorią spiskową jest twierdzeni...", 05-10-2021
90,https://fakehunter.pap.pl/raport/50df3498-7575-4364-a6e8-bb37d7ad8145,Czy śmiertelność wśród nastoletnich chłopców w Wielkiej Brytanii rośnie z powodu szczepień na Covid-19?,Fake News,"W tekście zgłoszonym do weryfikacji pochodzącym z portalu theexpose.uk pojawia się twierdzenie, że odkąd w Anglii i Walii rozpoczęto szczepienia nastolatków przeciwko Covid-19, wśród chłopców w wieku ...", 05-10-2021
91,https://fakehunter.pap.pl/raport/61481773-22e3-4844-86a1-ecaf700df1ba,"Czy Watykan nie wypłaci pensji pracownikom, którzy nie dostarczą certyfikatu szczepienia lub negatywnego wyniku testu, traktując ich nieobecność jako nieusprawiedliwioną?",Prawda,"Z tekstu zgłoszonego do weryfikacji wynika, że od 1 października br. pracownicy watykańscy, którzy nie przedstawią certyfikatu szczepień przeciwko Covid-19 albo negatywnego wyniku testu, nie otrzymają...", 05-10-2021
92,https://fakehunter.pap.pl/raport/7e4b910a-b045-4d26-9c5c-5238be5a3024,"Czy zarówno przechorowanie Covid-19, jak i przyjęcie szczepionki, przyśpiesza starzenie się komórek?",Fake News,"To Fake news. Badania wskazują, że szczepienie preparatem mRNA nie zaburza procesów komórkowych, które stoją na straży naszego materiału genetycznego i regulują procesy starzenia się. Choć - jak zwrac...", 04-10-2021
93,https://fakehunter.pap.pl/raport/8f19e6d9-0038-4f96-8f8e-237eb99570a3,Czy noszenie komórki w kieszeni jest niebezpieczne dla narządów wewnętrznych z powodu promieniowania elektromagnetycznego?,Fake News,"Nieprawdą jest, że noszenie telefonu komórkowego w kieszeni stanowi zagrożenie dla narządów wewnętrznych z powodu promieniowania elektromagnetycznego. Autor wpisu na Facebooku w języku angielskim p...", 04-10-2021
94,https://fakehunter.pap.pl/raport/e9b9d4e8-4de0-4154-93c9-ad6fd1f92277,"Czy w Kanadzie bezpodstawnie aresztowano na oczach dzieci ich matkę, bo poszła z nimi na lodowisko bez certyfikatu szczepienia?",Fake News,"Z tytułu zgłoszonego do weryfikacji tekstu opublikowanego na portalu rebelnews.com wynika, że aresztowano kobietę za to, że próbowała wejść do centrum sportowego nie mając świadectwa szczepienia przec...", 01-10-2021
95,https://fakehunter.pap.pl/raport/6d4edf08-33cd-41fe-86b1-923f0f25aa1a,"Czy Hèctor Carvallo udowodnił, że iwermektyna jest skuteczna w profilaktyce i wczesnym leczeniu Covid-19?",Fake News,"Hèctor Carvallo z Uniwersytetu w Buenos Aires opublikował w listopadzie 2020 roku wyniki badania. Mają one dowodzić, że iwermektyna zapobiegła zarażeniu się COVID-19 przez pracowników służby zdrowia. ...", 01-10-2021
96,https://fakehunter.pap.pl/raport/07aeb307-12dd-435c-b415-bac093186e89,"Czy pracownicy linii United Airlines muszą się zaszczepić do 25 października, albo zostaną zwolnieni?",Prawda,"To prawda. Linie lotnicze United Airlines zapowiedziały, że zwolnią około 600 pracowników, jeśli ci nie przedstawią dowodu szczepienia w ciągu pięciu tygodni od pełnego zatwierdzenia szczepionki przez...", 30-09-2021
97,https://fakehunter.pap.pl/raport/f6132893-dec9-4fac-b7f9-eb4fa4c0e401,"Czy film pokazuje protest w Bukareszcie, który skłonił rumuński rząd do zamknięcia wszystkich punktów szczepień?",Fake News,"Film to nagranie sprzed kilku lat, z protestu niemającego związku ze szczepieniami przeciw Covid-19. Nieprawdą jest też, że wszystkie punkty szczepień zostały w Rumunii zamknięte. „To jest absolutnie...", 30-09-2021
98,https://fakehunter.pap.pl/raport/2c78cf01-a7f5-49c1-83ef-fc60865fc416,Czy 27 września kierowcy ciężarówek we Włoszech zablokowali autostrady w proteście przeciw przymusowi szczepień?,Fake News,We Włoszech nie doszło do blokady autostrad. Zapowiadany przez przeciwników paszportów covidowych protest kierowców ciężarówek okazał się fiaskiem. „Włoscy kierowcy ciężarówek blokują autostrady w pr..., 30-09-2021
99,https://fakehunter.pap.pl/raport/494a98d1-11ce-4a46-92a1-bd8c4c3cb55d,Czy z samolotów jest rozpylany tlenek grafenu?,Fake News,"Teoria spiskowa o rozpylaniu z samolotów szkodliwych substancji (w tym wypadku tlenku grafenu) pod postacią smug chemicznych (ang. chemtrails), nie znajduje żadnego potwierdzenia w faktach. Ich istnie...", 30-09-2021
100,https://fakehunter.pap.pl/raport/3d5b4fd5-b858-4582-86fb-ff9bcb01fe85,Czy budowa minireaktorów dla KGHM uczyni z Polski potęgę atomową?,Fake News,Budowa minireaktorów dla KGHM nie uczyni z Polski potęgi atomowej. Wspólny projekt KGHM i NuScale Power zakłada budowę czterech małych reaktorów modułowych SMR (Small Modular Reactor) z opcjonalnym ro..., 30-09-2021
101,https://fakehunter.pap.pl/raport/821689d6-ba09-48d1-829f-5e035d4d29db,Czy w Austrii odmawia się wypłaty zasiłków niezaszczepionym bezrobotnym?,Fake News,"W Austrii nie odmawia się wypłaty zasiłków niezaszczepionym bezrobotnym. Takie rozwiązanie w określonych warunkach zaproponował tamtejszy minister pracy, ale jego korespondencja z Urzędem Pośrednictwa...", 30-09-2021
102,https://fakehunter.pap.pl/raport/0586f5ab-12ed-4743-b4bb-2b50227acd4a,Czy włoski rząd wydał dekret nakazujący firmom niewypłacanie pensji niezaszczepionym pracownikom?,Prawda,Włoski rząd faktycznie wydał dekret nakazujący firmom sektora publicznego i prywatnego wstrzymanie wypłacania pensji niezaszczepionym pracownikom. Ma on wejść w życie 15 października br. Zgłoszony do..., 30-09-2021
103,https://fakehunter.pap.pl/raport/a94fbe06-0e86-4234-9dae-f414c55f36b6,Czy wzrost zakażeń w Portugalii w 2021 nastąpił pomimo szczepień?,Fake News,"Autor zgłoszonego do weryfikacji wpisu na Twitterze twierdzi, że przykład Portugalii dowodzi nieskuteczności szczepień, ponieważ w porównaniu z 2020 rokiem wzrosła tam liczba zakażeń SARS-CoV-2. To ni...", 30-09-2021
104,https://fakehunter.pap.pl/raport/44b2e041-9e3a-4217-be94-b289b4c903a8,Czy w Baszkirii miejscowa ludność zburzyła maszt 5G?,Fake News,"Miejscowa ludność w Baszkirii nie zburzyła masztu 5G, ponieważ na terenie Federacji Rosyjskiej usługi komunikacyjne 5G nie są jeszcze komercyjnie dostępne. Zniszczeniu uległ za to nowy maszt telekomun...", 30-09-2021
105,https://fakehunter.pap.pl/raport/1dd3fc66-a42b-4e23-9874-de40a916c345,"Czy rządy państw Skandynawii ogłosiły, że ""Covid się skończył""?",Fake News,"To nieprawda. Rządy państw skandynawskich nie ogłosiły, że Covid-19 „się skończył”, lecz podjęły decyzje o zniesieniu restrykcji, związanych z pandemią oceniając, iż znajduje się ona pod kontrolą. W S...", 29-09-2021
106,https://fakehunter.pap.pl/raport/a5161070-995b-4209-90a2-1d9aa9a3f9bb,"Czy chłopczyk, o którym jest ten film, został sparaliżowany po szczepieniu na Covid-19?",Fake News,"To nieprawda, że przedstawione na filmie dziecko zostało sparaliżowane w wyniku udziału w badaniach klinicznych szczepionki przeciwko COVID-19. Takie twierdzenie pojawia się w materiale wideo, który...", 29-09-2021
107,https://fakehunter.pap.pl/raport/ffdd58d9-f9ad-4d05-801f-cb796f0f6ce4,"Czy przeprowadzone w Niemczech sekcje zwłok potwierdzają, że szczepionka przeciwko Covid-19 jest przyczyną wielu zgonów?",Fake News,"Twierdzenie to nie może być uznane za wiarygodne. Na konferencji prasowej, której nagranie jest rozpowszechniane w sieci, dwóch emerytowanych niemieckich patologów, Arne Burkhardt i Walter Lang, stwie...", 29-09-2021
108,https://fakehunter.pap.pl/raport/6a8e6671-dae1-4e5e-b2b3-f6e0617d1ad5,"Czy w szpitalu w Sanoku zamknięto oddział kardiologiczny, żeby stworzyć więcej miejsc dla chorych na Covid-19?",Prawda,To prawda. Od wczoraj w Samodzielnym Publicznym Zespole Opieki Zdrowotnej w Sanoku „jest dodatkowych 15 miejsc dla pacjentów z Covid-19”. Poinformował o tym wczoraj serwis fakehunter.pap.pl dyrektor p..., 28-09-2021
109,https://fakehunter.pap.pl/raport/7c9d1b97-3560-42a6-9b2f-97b5729372c5,Czy w USA wariant Delta dotyka głównie zaszczepionych?,Fake News,"To nieprawda, że w USA, w wyniku zakażeniem wariantem Delta, chorują głównie osoby zaszczepione. Nie ma żadnych danych potwierdzających tę teorię. Istnieją natomiast takie, które jej przeczą i wskazuj...", 27-09-2021
110,https://fakehunter.pap.pl/raport/ef96d8f5-a8ea-48ac-a31e-22f0e7feb5c5,Czy rząd zamierza wprowadzić obowiązek noszenia maseczek przez niezaszczepionych na otwartych przestrzeniach?,Fake News,"To nieprawda. Z żadnych doniesień ze strony rządowej bądź gron doradzających rządowi nie płyną sygnały, które potwierdzają zawarte w zgłoszeniu przypuszczenie, że rząd chce nakazać noszenie masek na z...", 27-09-2021
